ifile;exitflag;exitflagLP;stage;msg;aggoutput;mySSAItr;tlim;nsc;Nsc;nSSAItr;kF;kL;nnodes;narcs;probV;cutType;mtype;HCB;htype;BENF;PREPRO;OAtype;LPMethod;solveRoot;rootCuts;rootCutsAlpha;rootCutsLambda;cpxStatus;cpxStatusLP;sol_valid;LPrelax;LPgap;bestbound;obj_F;obj_L;obj_F_solcheck;obj_F_eval;obj_L_eval;fcut_error;gap;gap_approx_abs;gap_approx_rel;best_ss_id;nBENCUTS;nLCUTS;nUCUTS;nLCUTSC;nUCUTSC;nUCBaborts;nBB;nSingletons;obj_FMAR;obj_FMAR_eval;obj_LMAR_eval;obj_Fbc_eval;obj_Fcc_eval;obj_Fdc_eval;obj_Fed_eval;obj_Fpr_eval;obj_Frm_eval;obj_Ftr_eval;obj_Lbc_eval;obj_Lcc_eval;obj_Ldc_eval;obj_Led_eval;obj_Lpr_eval;obj_Lrm_eval;obj_Ltr_eval;rtLG;rtTMIN;rtR;rtMNC;rtBM;rtCPLEX;rtRootCuts;rtLazyCB;rtUserCB;rtEVAL;rtHMAR;rtHbc;rtHcc;rtHdc;rtHed;rtHpr;rtHrm;rtHtr;memMaxUse;memLG;memR;nLG;nR;nexceptions;relcuttol;relcuttolU;abs_rank_bc;abs_rank_cc;abs_rank_dc;abs_rank_ed;abs_rank_pr;abs_rank_rm;abs_rank_tr;abs_rank_bcMAR;abs_rank_ccMAR;abs_rank_dcMAR;abs_rank_edMAR;abs_rank_prMAR;abs_rank_rmMAR;abs_rank_trMAR;rel_rank_bc;rel_rank_cc;rel_rank_dc;rel_rank_ed;rel_rank_pr;rel_rank_rm;rel_rank_tr;rel_rank_bcMAR;rel_rank_ccMAR;rel_rank_dcMAR;rel_rank_edMAR;rel_rank_prMAR;rel_rank_rmMAR;rel_rank_trMAR;SL;SFMAR;SFbc;SFcc;SFdc;SFed;SFpr;SFrm;SFtr;tnameL;tnameF;SF
msg-college.im;1;-1;finished;-;0;3;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.518093978259;5.14;5.14;-1;5.12345109616949;5.14693874026547;0;-0.415621992417758;0;-1;-1;-1;801699;635927;165772;0;45293;0;173;1862;5.12345109616949;5.14693874026547;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.97;0;0.82;0;0.48;1142.51;0;329.96;171.83;0;185.89;0;0;0;0;0;0;0;0;0;0;774971;1499364;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;4;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.309552685765;5.18;5.18;-1;5.17878387010939;5.14850605118328;0;-0.071942260944336;0;-1;-1;-1;567479;435197;132282;0;27860;0;85;1859;5.17878387010939;5.14850605118328;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;0;0.79;0;0.36;650.82;0;229;129.1;0;183.74;0;0;0;0;0;0;0;0;0;0;773582;1499443;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;5;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.26430153255;5.21;5.21;-1;5.19094864763766;5.14693874026547;0;-0.338792527638443;0;-1;-1;-1;670594;511603;158991;0;32967;0;118;1860;5.1892324144656;5.13507822561336;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.16;0;0.79;0;0.34;795.66;0;271.52;155.84;0;185.43;0;0;0;0;0;0;0;0;0;0;775134;1498977;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 42, 67, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;6;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.42882194041;5.17;5.17;-1;5.14699245763679;5.14850605118328;0;-0.414442566211504;0;-1;-1;-1;814714;643709;171005;0;47616;0;173;1863;5.15560109268082;5.14693874026547;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.08;0;1.05;0;0.46;1098.2;0;338.36;176.08;0;184.46;0;0;0;0;0;0;0;0;0;0;773276;1498543;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;7;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.392686499402;5.16;5.16;-1;5.1565831268992;5.14850605118328;0;-0.065452990818082;0;-1;-1;-1;716300;558461;157839;0;47880;0;157;1860;5.1565831268992;5.14850605118328;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.05;0;1.45;0;0.44;974.75;0;295.42;160.29;0;185.02;0;0;0;0;0;0;0;0;0;0;774447;1499191;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;8;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.448677692109;5.16;5.16;-1;5.141737735138;5.14850605118328;0;-0.323379690712788;0;-1;-1;-1;622051;474527;147524;0;32983;0;121;1860;5.14473101020107;5.14693874026547;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;0;1.14;0;0.35;776.38;0;254.67;146.55;0;184.19;0;0;0;0;0;0;0;0;0;0;772927;1498722;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;9;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.398630796251;5.18;5.18;-1;5.15500300193293;5.14850605118328;0;-0.392029137493721;0;-1;-1;-1;725837;557955;167882;0;30315;0;124;1857;5.14278795050034;5.14693874026547;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.18;0;0.82;0;0.35;915.03;0;294.86;167.49;0;186.44;0;0;0;0;0;0;0;0;0;0;774044;1500195;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;1;-1;finished;-;0;10;7200;750;100000;10;10;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-119.276313556041;5.19;5.19;-1;5.18771391103107;5.14850605118328;0;-0.042375142255602;0;-1;-1;-1;645229;487798;157431;0;33480;0;121;1859;5.18771391103107;5.14850605118328;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.12;0;0.78;0;0.57;844.13;0;258.69;152.73;0;184.02;0;0;0;0;0;0;0;0;0;0;773592;1499921;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[9, 19, 32, 42, 67, 103, 105, 289, 400, 523]
msg-college.im;-1;-1;finished;-;1;0;7200;750;100000;10;15;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;-;-;-1;-1;-114.584133997989;6.858;6.858;-1;6.8567664012363;6.83420288689274;0;-0.239838304921958;-1;-1;0.708201425844399;1;3059871;419839;136986;0;17805;0;63;0;6.8567664012363;6.83420288689274;0;6.27939323315513;0;6.33909785572081;6.33909785572081;6.22487959306661;-1;-1;0;0;0;0;0;-1;-1;1.241;0;1.05;0;0.397;668.613;0;221.974;134.523;93.69;280.08;4.06;2.24;0;0;0.05;0;0.01;0;0;0;773592;1499921;0;1.01;1.001;Tuple{Int64,Int64}[(32, 1), (42, 2), (400, 3), (105, 4), (103, 5), (9, 7), (249, 8), (713, 9), (67, 14), (3, 15), (523, 16), (704, 22), (19, 39), (1113, 67), (289, 178)];Tuple{Int64,Int64}[(105, 550), (3, 551), (32, 552), (9, 553), (249, 554), (42, 555), (103, 557), (400, 558), (713, 559), (67, 562), (523, 583), (704, 586), (1113, 610), (19, 681), (289, 829)];Tuple{Int64,Int64}[(9, 1), (103, 2), (105, 3), (400, 4), (32, 5), (3, 7), (249, 8), (42, 9), (713, 10), (67, 11), (19, 20), (704, 22), (523, 28), (1113, 46), (289, 111)];Tuple{Int64,Int64}[(9, 1), (103, 2), (400, 3), (105, 4), (32, 6), (3, 7), (249, 8), (42, 9), (713, 10), (67, 11), (19, 19), (704, 21), (523, 30), (1113, 31), (289, 64)];Tuple{Int64,Int64}[(105, 1), (103, 2), (3, 3), (9, 4), (32, 5), (249, 6), (713, 7), (400, 8), (42, 10), (67, 16), (704, 22), (523, 38), (19, 47), (1113, 55), (289, 148)];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[(400, 1), (9, 2), (105, 3), (42, 4), (523, 5), (32, 6), (3, 7), (103, 8), (19, 10), (713, 11), (67, 12), (249, 15), (704, 22), (1113, 50), (289, 170)];Tuple{Int64,Int64}[(32, 1), (42, 2), (400, 3), (105, 4), (103, 5), (9, 7), (249, 8), (713, 9), (67, 14), (3, 15), (523, 16), (704, 22), (19, 39), (1113, 67), (289, 178)];Tuple{Int64,Int64}[(105, 550), (3, 551), (32, 552), (9, 553), (249, 554), (42, 555), (103, 557), (400, 558), (713, 559), (67, 562), (523, 583), (704, 586), (1113, 610), (19, 681), (289, 829)];Tuple{Int64,Int64}[(9, 1), (103, 2), (105, 3), (400, 4), (32, 5), (3, 7), (249, 8), (42, 9), (713, 10), (67, 11), (19, 20), (704, 22), (523, 28), (1113, 46), (289, 111)];Tuple{Int64,Int64}[(9, 1), (103, 2), (400, 3), (105, 4), (32, 6), (3, 7), (249, 8), (42, 9), (713, 10), (67, 11), (19, 19), (704, 21), (523, 30), (1113, 31), (289, 64)];Tuple{Int64,Int64}[(105, 1), (103, 2), (3, 3), (9, 4), (32, 5), (249, 6), (713, 7), (400, 8), (42, 10), (67, 16), (704, 22), (523, 38), (19, 47), (1113, 55), (289, 148)];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[(400, 1), (9, 2), (105, 3), (42, 4), (523, 5), (32, 6), (3, 7), (103, 8), (19, 10), (713, 11), (67, 12), (249, 15), (704, 22), (1113, 50), (289, 170)];Tuple{Int64,Float64}[(32, 0.000526592943654555), (42, 0.00105318588730911), (400, 0.001579778830963665), (105, 0.00210637177461822), (103, 0.0026329647182727752), (9, 0.003686150605581885), (249, 0.00421274354923644), (713, 0.004739336492890996), (67, 0.00737230121116377), (3, 0.007898894154818325), (523, 0.00842548709847288), (704, 0.01158504476040021), (19, 0.020537124802527645), (1113, 0.03528172722485519), (289, 0.0937335439705108)];Tuple{Int64,Float64}[(105, 0.2896261190100053), (3, 0.2901527119536598), (32, 0.29067930489731436), (9, 0.29120589784096895), (249, 0.2917324907846235), (42, 0.292259083728278), (103, 0.29331226961558715), (400, 0.2938388625592417), (713, 0.2943654555028963), (67, 0.29594523433385994), (523, 0.3070036861506056), (704, 0.30858346498156924), (1113, 0.32122169562927855), (19, 0.358609794628752), (289, 0.4365455502896261)];Tuple{Int64,Float64}[(9, 0.000526592943654555), (103, 0.00105318588730911), (105, 0.001579778830963665), (400, 0.00210637177461822), (32, 0.0026329647182727752), (3, 0.003686150605581885), (249, 0.00421274354923644), (42, 0.004739336492890996), (713, 0.0052659294365455505), (67, 0.005792522380200105), (19, 0.010531858873091101), (704, 0.01158504476040021), (523, 0.01474460242232754), (1113, 0.02422327540810953), (289, 0.05845181674565561)];Tuple{Int64,Float64}[(9, 0.000526592943654555), (103, 0.00105318588730911), (400, 0.001579778830963665), (105, 0.00210637177461822), (32, 0.00315955766192733), (3, 0.003686150605581885), (249, 0.00421274354923644), (42, 0.004739336492890996), (713, 0.0052659294365455505), (67, 0.005792522380200105), (19, 0.010005265929436546), (704, 0.011058451816745656), (523, 0.01579778830963665), (1113, 0.016324381253291206), (289, 0.03370194839389152)];Tuple{Int64,Float64}[(105, 0.000526592943654555), (103, 0.00105318588730911), (3, 0.001579778830963665), (9, 0.00210637177461822), (32, 0.0026329647182727752), (249, 0.00315955766192733), (713, 0.003686150605581885), (400, 0.00421274354923644), (42, 0.0052659294365455505), (67, 0.00842548709847288), (704, 0.01158504476040021), (523, 0.020010531858873092), (19, 0.024749868351764088), (1113, 0.028962611901000527), (289, 0.07793575566087414)];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[(400, 0.000526592943654555), (9, 0.00105318588730911), (105, 0.001579778830963665), (42, 0.00210637177461822), (523, 0.0026329647182727752), (32, 0.00315955766192733), (3, 0.003686150605581885), (103, 0.00421274354923644), (19, 0.0052659294365455505), (713, 0.005792522380200105), (67, 0.00631911532385466), (249, 0.007898894154818325), (704, 0.01158504476040021), (1113, 0.02632964718272775), (289, 0.08952080042127436)];Tuple{Int64,Float64}[(32, 0.000526592943654555), (42, 0.00105318588730911), (400, 0.001579778830963665), (105, 0.00210637177461822), (103, 0.0026329647182727752), (9, 0.003686150605581885), (249, 0.00421274354923644), (713, 0.004739336492890996), (67, 0.00737230121116377), (3, 0.007898894154818325), (523, 0.00842548709847288), (704, 0.01158504476040021), (19, 0.020537124802527645), (1113, 0.03528172722485519), (289, 0.0937335439705108)];Tuple{Int64,Float64}[(105, 0.2896261190100053), (3, 0.2901527119536598), (32, 0.29067930489731436), (9, 0.29120589784096895), (249, 0.2917324907846235), (42, 0.292259083728278), (103, 0.29331226961558715), (400, 0.2938388625592417), (713, 0.2943654555028963), (67, 0.29594523433385994), (523, 0.3070036861506056), (704, 0.30858346498156924), (1113, 0.32122169562927855), (19, 0.358609794628752), (289, 0.4365455502896261)];Tuple{Int64,Float64}[(9, 0.000526592943654555), (103, 0.00105318588730911), (105, 0.001579778830963665), (400, 0.00210637177461822), (32, 0.0026329647182727752), (3, 0.003686150605581885), (249, 0.00421274354923644), (42, 0.004739336492890996), (713, 0.0052659294365455505), (67, 0.005792522380200105), (19, 0.010531858873091101), (704, 0.01158504476040021), (523, 0.01474460242232754), (1113, 0.02422327540810953), (289, 0.05845181674565561)];Tuple{Int64,Float64}[(9, 0.000526592943654555), (103, 0.00105318588730911), (400, 0.001579778830963665), (105, 0.00210637177461822), (32, 0.00315955766192733), (3, 0.003686150605581885), (249, 0.00421274354923644), (42, 0.004739336492890996), (713, 0.0052659294365455505), (67, 0.005792522380200105), (19, 0.010005265929436546), (704, 0.011058451816745656), (523, 0.01579778830963665), (1113, 0.016324381253291206), (289, 0.03370194839389152)];Tuple{Int64,Float64}[(105, 0.000526592943654555), (103, 0.00105318588730911), (3, 0.001579778830963665), (9, 0.00210637177461822), (32, 0.0026329647182727752), (249, 0.00315955766192733), (713, 0.003686150605581885), (400, 0.00421274354923644), (42, 0.0052659294365455505), (67, 0.00842548709847288), (704, 0.01158504476040021), (523, 0.020010531858873092), (19, 0.024749868351764088), (1113, 0.028962611901000527), (289, 0.07793575566087414)];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[(400, 0.000526592943654555), (9, 0.00105318588730911), (105, 0.001579778830963665), (42, 0.00210637177461822), (523, 0.0026329647182727752), (32, 0.00315955766192733), (3, 0.003686150605581885), (103, 0.00421274354923644), (19, 0.0052659294365455505), (713, 0.005792522380200105), (67, 0.00631911532385466), (249, 0.007898894154818325), (704, 0.01158504476040021), (1113, 0.02632964718272775), (289, 0.08952080042127436)];Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1113];[3, 9, 32, 41, 42, 67, 103, 105, 194, 249, 372, 400, 638, 713, 1283];[2, 4, 7, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 28];[3, 9, 12, 32, 41, 42, 67, 103, 105, 194, 249, 357, 400, 638, 713];[3, 9, 12, 32, 41, 42, 67, 103, 105, 194, 249, 357, 400, 638, 713];[3, 9, 12, 32, 41, 42, 103, 105, 194, 249, 357, 400, 638, 713, 1713];Int64[];[3, 9, 19, 32, 41, 42, 67, 103, 105, 176, 194, 249, 400, 523, 713];String[];String[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1113]
msg-college.im;1;-1;finished;-;0;1;7200;750;100000;10;15;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-114.63491457292;6.86;6.86;-1;6.83297462996989;6.83420288689274;0;-0.337987684108643;0;-1;-1;-1;559625;423354;136271;0;14535;0;53;1859;6.83297462996989;6.83420288689274;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.57;0;0.84;0;0.37;668.26;0;224.52;135.22;0;290.26;0;0;0;0;0;0;0;0;0;0;773016;1499188;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1113];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1113]
msg-college.im;1;-1;finished;-;0;2;7200;750;100000;10;15;0;1899;20296;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-114.669087910124;6.84;6.84;-1;6.81705642513188;6.81121215480801;0;-0.306337714012894;0;-1;-1;-1;524821;411116;113705;0;13338;0;68;1862;6.81705642513188;6.81121215480801;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.17;0;0.79;0;0.37;641.01;0;219.89;118.52;0;286.84;0;0;0;0;0;0;0;0;0;0;773597;1498697;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 704, 713];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];String[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 704, 713]
