ifile;exitflag;exitflagLP;stage;msg;aggoutput;mySSAItr;tlim;nsc;Nsc;nSSAItr;kF;kL;nnodes;narcs;probV;cutType;mtype;HCB;htype;BENF;PREPRO;OAtype;LPMethod;solveRoot;rootCuts;rootCutsAlpha;rootCutsLambda;cpxStatus;cpxStatusLP;sol_valid;LPrelax;LPgap;bestbound;obj_F;obj_L;obj_F_solcheck;obj_F_eval;obj_L_eval;fcut_error;gap;gap_approx_abs;gap_approx_rel;best_ss_id;nBENCUTS;nLCUTS;nUCUTS;nLCUTSC;nUCUTSC;nUCBaborts;nBB;nSingletons;obj_FMAR;obj_FMAR_eval;obj_LMAR_eval;obj_Fbc_eval;obj_Fcc_eval;obj_Fdc_eval;obj_Fed_eval;obj_Fpr_eval;obj_Frm_eval;obj_Ftr_eval;obj_Lbc_eval;obj_Lcc_eval;obj_Ldc_eval;obj_Led_eval;obj_Lpr_eval;obj_Lrm_eval;obj_Ltr_eval;rtLG;rtTMIN;rtR;rtMNC;rtBM;rtCPLEX;rtRootCuts;rtLazyCB;rtUserCB;rtEVAL;rtHMAR;rtHbc;rtHcc;rtHdc;rtHed;rtHpr;rtHrm;rtHtr;memMaxUse;memLG;memR;nLG;nR;nexceptions;relcuttol;relcuttolU;abs_rank_bc;abs_rank_cc;abs_rank_dc;abs_rank_ed;abs_rank_pr;abs_rank_rm;abs_rank_tr;abs_rank_bcMAR;abs_rank_ccMAR;abs_rank_dcMAR;abs_rank_edMAR;abs_rank_prMAR;abs_rank_rmMAR;abs_rank_trMAR;rel_rank_bc;rel_rank_cc;rel_rank_dc;rel_rank_ed;rel_rank_pr;rel_rank_rm;rel_rank_tr;rel_rank_bcMAR;rel_rank_ccMAR;rel_rank_dcMAR;rel_rank_edMAR;rel_rank_prMAR;rel_rank_rmMAR;rel_rank_trMAR;SL;SFMAR;SFbc;SFcc;SFdc;SFed;SFpr;SFrm;SFtr;tnameL;tnameF;SF
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;3;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.647457254045;155.4;155.4;-1;154.450350761001;154.718394935927;0;-0.617224790069337;0;-1;-1;-1;72917;48476;24441;0;1706;0;39;46;153.243712800989;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.47;0;0.27;0;0.15;203.17;0;64.39;47.66;0;110.32;0;0;0;0;0;0;0;0;0;0;2574103;325780;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;4;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.644217116478;155.93;155.93;-1;155.227170207309;154.718394935927;0;-0.455707442796194;0;-1;-1;-1;74616;49485;25131;0;3690;0;33;46;154.07172279314;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.63;0;0.27;0;0.18;204.97;0;65.82;49.06;0;109.9;0;0;0;0;0;0;0;0;0;0;2573993;325744;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;5;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.645871406854;155.46;155.46;-1;154.82958206344;154.718394935927;0;-0.405983328718906;0;-1;-1;-1;68314;43673;24641;0;5690;0;39;46;153.833780253412;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.38;0;0.38;0;0.15;190.05;0;59.55;48.32;0;109.67;0;0;0;0;0;0;0;0;0;0;2574082;325361;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;6;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.6466182475;155.5;155.5;-1;154.650754717399;154.718394935927;0;-0.548450290581615;0;-1;-1;-1;78555;51435;27120;0;3337;0;57;45;153.371007332465;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.37;0;0.27;0;0.14;239.97;0;68.06;53.57;0;110.65;0;0;0;0;0;0;0;0;0;0;2574445;325940;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;7;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.645931469384;155.31;155.31;-1;154.815185092728;154.740430199156;0;-0.322479638960305;0;-1;-1;-1;69707;47000;22707;0;3272;0;31;46;153.383652365871;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.46;0;0.26;0;0.15;200.9;0;63.52;45.86;0;109.85;0;0;0;0;0;0;0;0;0;0;2574208;325448;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Narendra_Modi"", ""SkyNews"", ""The_Guardian""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712, 3000, 3006]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;8;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.647067223129;155.48;155.48;-1;154.543448370524;154.718394935927;0;-0.609218974915904;0;-1;-1;-1;80155;52680;27475;0;1351;0;27;46;153.350437522989;153.326716553916;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.49;0;0.27;0;0.14;210.79;0;70.46;53.09;0;110.56;0;0;0;0;0;0;0;0;0;0;2574140;325972;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;9;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.647966274651;155.42;155.42;-1;154.329019737545;154.718394935927;0;-0.709498095654593;0;-1;-1;-1;59771;37585;22186;0;3535;0;19;45;153.199624971079;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.44;0;0.27;0;0.15;167.3;0;50;42.78;0;109.77;0;0;0;0;0;0;0;0;0;0;2574279;325690;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Barack_Obama"", ""Narendra_Modi"", ""SkyNews""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712, 3000]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;10;7200;100;100000;10;15;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-100.645222407445;155.78;155.78;-1;154.985317986608;154.740430199156;0;-0.515805123150725;0;-1;-1;-1;68637;45404;23233;0;4034;0;27;47;153.731757510098;153.520238051248;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.46;0;0.26;0;0.15;196.88;0;60.39;45.74;0;110.35;0;0;0;0;0;0;0;0;0;0;2574147;325846;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[1170, 1406, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2678, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Joe_Biden"", ""World_Economic_Forum"", ""IRENA"", ""The_Hill"", ""Sembcorp_Energy_India"", ""Elon_Musk"", ""Reuters"", ""Mike_Hudema"", ""Donald_J._Trump"", ""Bloomberg"", ""The_New_York_Times"", ""CNN"", ""Narendra_Modi"", ""SkyNews"", ""The_Guardian""]";[1170, 1600, 1636, 1974, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712, 3000, 3006]
TW-greenenergy-20200811-Y2020;-1;-1;finished;-;1;0;7200;100;100000;10;5;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;-;-;-1;-1;-101.288718182699;77.307;77.307;-1;77.5964841129254;77.3193895240341;0;-0.243993746782656;-1;-1;0.405384582144327;1;117057;15388;6701;0;1625;0;15;0;77.5964841129254;77.3193895240341;0;24.4239352201445;0;67.1288733303017;67.1288733303017;65.391055872421;47.3914592414447;31.6896688391191;0;0;0;0;0;0;0;0.494;0;0.29;0;0.171;50.031;0;20.275;12.771;115.45;34.15;3.62;2.31;0;0;0;0;0;0;0;0;2574147;325846;0;1.01;1.001;Tuple{Int64,Int64}[(2712, 3), (2114, 33), (2008, 471), (2101, 537), (2441, 738)];Tuple{Int64,Int64}[(2114, 581), (2441, 582), (2101, 584), (2712, 607), (2008, 1410)];Tuple{Int64,Int64}[(2114, 1), (2101, 2), (2441, 3), (2712, 21), (2008, 24)];Tuple{Int64,Int64}[(2114, 1), (2101, 2), (2441, 3), (2712, 21), (2008, 24)];Tuple{Int64,Int64}[(2114, 1), (2441, 2), (2101, 3), (2712, 20), (2008, 26)];Tuple{Int64,Int64}[(2114, 1), (2712, 4), (2101, 19), (2441, 24), (2008, 234)];Tuple{Int64,Int64}[(2008, 1), (2712, 12), (2114, 32), (2101, 111), (2441, 112)];Tuple{Int64,Int64}[(2712, 3), (2114, 33), (2008, 471), (2101, 537), (2441, 738)];Tuple{Int64,Int64}[(2114, 581), (2441, 582), (2101, 584), (2712, 607), (2008, 1410)];Tuple{Int64,Int64}[(2114, 1), (2101, 2), (2441, 3), (2712, 21), (2008, 24)];Tuple{Int64,Int64}[(2114, 1), (2101, 2), (2441, 3), (2712, 21), (2008, 24)];Tuple{Int64,Int64}[(2114, 1), (2441, 2), (2101, 3), (2712, 20), (2008, 26)];Tuple{Int64,Int64}[(2114, 1), (2712, 4), (2101, 19), (2441, 24), (2008, 234)];Tuple{Int64,Int64}[(2008, 1), (2712, 12), (2114, 32), (2101, 111), (2441, 112)];Tuple{Int64,Float64}[(2712, 0.000986842105263158), (2114, 0.010855263157894738), (2008, 0.15493421052631579), (2101, 0.17664473684210527), (2441, 0.24276315789473685)];Tuple{Int64,Float64}[(2114, 0.19111842105263158), (2441, 0.19144736842105264), (2101, 0.19210526315789472), (2712, 0.19967105263157894), (2008, 0.46381578947368424)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2101, 0.0006578947368421052), (2441, 0.000986842105263158), (2712, 0.006907894736842105), (2008, 0.007894736842105263)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2101, 0.0006578947368421052), (2441, 0.000986842105263158), (2712, 0.006907894736842105), (2008, 0.007894736842105263)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2441, 0.0006578947368421052), (2101, 0.000986842105263158), (2712, 0.006578947368421052), (2008, 0.008552631578947369)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2712, 0.0013157894736842105), (2101, 0.00625), (2441, 0.007894736842105263), (2008, 0.07697368421052632)];Tuple{Int64,Float64}[(2008, 0.0003289473684210526), (2712, 0.003947368421052632), (2114, 0.010526315789473684), (2101, 0.036513157894736845), (2441, 0.03684210526315789)];Tuple{Int64,Float64}[(2712, 0.000986842105263158), (2114, 0.010855263157894738), (2008, 0.15493421052631579), (2101, 0.17664473684210527), (2441, 0.24276315789473685)];Tuple{Int64,Float64}[(2114, 0.19111842105263158), (2441, 0.19144736842105264), (2101, 0.19210526315789472), (2712, 0.19967105263157894), (2008, 0.46381578947368424)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2101, 0.0006578947368421052), (2441, 0.000986842105263158), (2712, 0.006907894736842105), (2008, 0.007894736842105263)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2101, 0.0006578947368421052), (2441, 0.000986842105263158), (2712, 0.006907894736842105), (2008, 0.007894736842105263)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2441, 0.0006578947368421052), (2101, 0.000986842105263158), (2712, 0.006578947368421052), (2008, 0.008552631578947369)];Tuple{Int64,Float64}[(2114, 0.0003289473684210526), (2712, 0.0013157894736842105), (2101, 0.00625), (2441, 0.007894736842105263), (2008, 0.07697368421052632)];Tuple{Int64,Float64}[(2008, 0.0003289473684210526), (2712, 0.003947368421052632), (2114, 0.010526315789473684), (2101, 0.036513157894736845), (2441, 0.03684210526315789)];Int64[];[2008, 2101, 2114, 2441, 2712];[1184, 1961, 2107, 2489, 2712];[2, 3, 5, 6, 7];[2101, 2114, 2152, 2301, 2441];[2101, 2114, 2152, 2301, 2441];[1974, 2101, 2114, 2301, 2441];[260, 1170, 2114, 2357, 2712];[777, 1145, 2008, 2834, 2867];String[];"[""Sembcorp_Energy_India"", ""Reuters"", ""Donald_J._Trump"", ""CNN"", ""Narendra_Modi""]";[2008, 2101, 2114, 2441, 2712]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;1;7200;100;100000;10;5;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-101.30176156108;76.82;76.82;-1;76.8189835832116;77.3193895240341;0;0;0;-1;-1;-1;8232;5480;2752;0;2451;0;17;46;76.8189835832116;77.3193895240341;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.5;0;0.28;0;0.18;21.07;0;7.47;5.57;0;34.79;0;0;0;0;0;0;0;0;0;0;2574123;325795;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[2008, 2101, 2114, 2441, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Sembcorp_Energy_India"", ""Reuters"", ""Donald_J._Trump"", ""CNN"", ""Narendra_Modi""]";[2008, 2101, 2114, 2441, 2712]
TW-greenenergy-20200811-Y2020;1;-1;finished;-;0;2;7200;100;100000;10;5;0;3040;26199;0.05;5;5;true;3;true;true;0;0;false;false;0.3;0.5;OPTIMAL;-;1;-1;-101.301948929911;76.9;76.9;-1;76.8079282469839;77.3193895240341;0;-0.119275197226365;0;-1;-1;-1;20695;14242;6453;0;1934;0;15;43;76.8079282469839;77.3193895240341;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.44;0;0.37;0;0.24;47.61;0;19.47;13.06;0;33.99;0;0;0;0;0;0;0;0;0;0;2574147;325478;0;1.01;1.001;Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Int64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Tuple{Int64,Float64}[];Int64[];[2008, 2101, 2114, 2441, 2712];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];Int64[];String[];"[""Sembcorp_Energy_India"", ""Reuters"", ""Donald_J._Trump"", ""CNN"", ""Narendra_Modi""]";[2008, 2101, 2114, 2441, 2712]
